trait_id	file_path	trait_name	n
ukb-b-6077	/local-scratch/data/opengwas/igd/ukb-b-6077/ukb-b-6077.vcf.gz	Diagnoses - secondary ICD10: N39.0 Urinary tract infection, site not specified	463010
ukb-b-6082	/local-scratch/data/opengwas/igd/ukb-b-6082/ukb-b-6082.vcf.gz	Diagnoses - main ICD10: N81.6 Rectocele	463010
ukb-b-6087	/local-scratch/data/opengwas/igd/ukb-b-6087/ukb-b-6087.vcf.gz	PCT responsible for patient data: REDCAR AND CLEVELAND PCT	463010
ukb-b-6092	/local-scratch/data/opengwas/igd/ukb-b-6092/ukb-b-6092.vcf.gz	Age at cancer diagnosis	73229
ukb-b-6105	/local-scratch/data/opengwas/igd/ukb-b-6105/ukb-b-6105.vcf.gz	Treatment/medication code: zopiclone	462933
ukb-b-6134	/local-scratch/data/opengwas/igd/ukb-b-6134/ukb-b-6134.vcf.gz	Age completed full time education	307897
ukb-b-6140	/local-scratch/data/opengwas/igd/ukb-b-6140/ukb-b-6140.vcf.gz	Type of fat/oil used in cooking: Cooking fat unknown	64949
ukb-b-6144	/local-scratch/data/opengwas/igd/ukb-b-6144/ukb-b-6144.vcf.gz	Treatment speciality of consultant (recoded): Geriatric medicine	444271
ukb-b-6154	/local-scratch/data/opengwas/igd/ukb-b-6154/ukb-b-6154.vcf.gz	Peach/nectarine intake	64949
ukb-b-6164	/local-scratch/data/opengwas/igd/ukb-b-6164/ukb-b-6164.vcf.gz	Operative procedures - main OPCS: H01.2 Emergency excision of abnormal appendix NEC	463010
ukb-b-6181	/local-scratch/data/opengwas/igd/ukb-b-6181/ukb-b-6181.vcf.gz	Watercress intake	64949
ukb-b-6185	/local-scratch/data/opengwas/igd/ukb-b-6185/ukb-b-6185.vcf.gz	Cheese spread intake	64949
ukb-b-621	/local-scratch/data/opengwas/igd/ukb-b-621/ukb-b-621.vcf.gz	Pulses intake	64949
ukb-b-6214	/local-scratch/data/opengwas/igd/ukb-b-6214/ukb-b-6214.vcf.gz	Doughnut intake	64949
ukb-b-6217	/local-scratch/data/opengwas/igd/ukb-b-6217/ukb-b-6217.vcf.gz	Diagnoses - secondary ICD10: I48 Atrial fibrillation and flutter	463010
ukb-b-6218	/local-scratch/data/opengwas/igd/ukb-b-6218/ukb-b-6218.vcf.gz	Mango intake	64949
ukb-b-622	/local-scratch/data/opengwas/igd/ukb-b-622/ukb-b-622.vcf.gz	Index of best refractometry result (right)	99368
ukb-b-6220	/local-scratch/data/opengwas/igd/ukb-b-6220/ukb-b-6220.vcf.gz	PCT where patients GP was registered: SUTTON AND MERTON PCT	463010
ukb-b-6222	/local-scratch/data/opengwas/igd/ukb-b-6222/ukb-b-6222.vcf.gz	Operative procedures - secondary OPCS: Z94.2 Right sided operation	463010
ukb-b-6223	/local-scratch/data/opengwas/igd/ukb-b-6223/ukb-b-6223.vcf.gz	Diagnoses - main ICD10: R10.4 Other and unspecified abdominal pain	463010
ukb-b-6230	/local-scratch/data/opengwas/igd/ukb-b-6230/ukb-b-6230.vcf.gz	Operative procedures - main OPCS: M47.4 Urodynamic studies using catheter	463010
ukb-b-6235	/local-scratch/data/opengwas/igd/ukb-b-6235/ukb-b-6235.vcf.gz	Operation code: cholecystectomy/gall bladder removal	462933
ukb-b-6244	/local-scratch/data/opengwas/igd/ukb-b-6244/ukb-b-6244.vcf.gz	Exposure to tobacco smoke outside home	391502
ukb-b-6246	/local-scratch/data/opengwas/igd/ukb-b-6246/ukb-b-6246.vcf.gz	Bread roll intake	64940
ukb-b-6248	/local-scratch/data/opengwas/igd/ukb-b-6248/ukb-b-6248.vcf.gz	Operative procedures - secondary OPCS: Y98.3 Radiology of three body areas (or 20-40 minutes)	463010
ukb-b-6251	/local-scratch/data/opengwas/igd/ukb-b-6251/ukb-b-6251.vcf.gz	3mm regularity index (right)	94284
ukb-b-6266	/local-scratch/data/opengwas/igd/ukb-b-6266/ukb-b-6266.vcf.gz	Operation code: cataract extraction/lens implant	462933
ukb-b-6267	/local-scratch/data/opengwas/igd/ukb-b-6267/ukb-b-6267.vcf.gz	Destinations on discharge from hospital (recoded): Transfer within NHS provider: Medical specialty	460756
ukb-b-6295	/local-scratch/data/opengwas/igd/ukb-b-6295/ukb-b-6295.vcf.gz	Diagnoses - secondary ICD10: Z03.4 Observation for suspected myocardial infarction	463010
ukb-b-6298	/local-scratch/data/opengwas/igd/ukb-b-6298/ukb-b-6298.vcf.gz	Oatcakes intake	64949
ukb-b-6306	/local-scratch/data/opengwas/igd/ukb-b-6306/ukb-b-6306.vcf.gz	Overall health rating	460844
ukb-b-6324	/local-scratch/data/opengwas/igd/ukb-b-6324/ukb-b-6324.vcf.gz	Processed meat intake	461981
ukb-b-6330	/local-scratch/data/opengwas/igd/ukb-b-6330/ukb-b-6330.vcf.gz	Diagnoses - main ICD10: O80.0 Spontaneous vertex delivery	463010
ukb-b-6351	/local-scratch/data/opengwas/igd/ukb-b-6351/ukb-b-6351.vcf.gz	Treatment speciality of consultant (recoded): Cardiac surgery	443978
ukb-b-6352	/local-scratch/data/opengwas/igd/ukb-b-6352/ukb-b-6352.vcf.gz	Type of cancer: ICD10: C50.4 Upper-outer quadrant of breast	463010
ukb-b-6353	/local-scratch/data/opengwas/igd/ukb-b-6353/ukb-b-6353.vcf.gz	Reason for glasses/contact lenses: For short-sightedness, i.e. only or mainly for distance viewing such as driving, cinema etc (called 'myopia')	460536
ukb-b-6354	/local-scratch/data/opengwas/igd/ukb-b-6354/ukb-b-6354.vcf.gz	Operation code: endoscopy / gastroscopy	462933
ukb-b-6358	/local-scratch/data/opengwas/igd/ukb-b-6358/ukb-b-6358.vcf.gz	Non-cancer illness code, self-reported: stroke	462933
ukb-b-6373	/local-scratch/data/opengwas/igd/ukb-b-6373/ukb-b-6373.vcf.gz	Liver intake	64944
ukb-b-6392	/local-scratch/data/opengwas/igd/ukb-b-6392/ukb-b-6392.vcf.gz	Longest period of unenthusiasm / disinterest	41182
ukb-b-6400	/local-scratch/data/opengwas/igd/ukb-b-6400/ukb-b-6400.vcf.gz	PCT where patients GP was registered: CALDERDALE PCT	463010
ukb-b-6412	/local-scratch/data/opengwas/igd/ukb-b-6412/ukb-b-6412.vcf.gz	Number of stillbirths	78879
ukb-b-6413	/local-scratch/data/opengwas/igd/ukb-b-6413/ukb-b-6413.vcf.gz	Diagnoses - secondary ICD10: N73.6 Female pelvic peritoneal adhesions	463010
ukb-b-6414	/local-scratch/data/opengwas/igd/ukb-b-6414/ukb-b-6414.vcf.gz	PCT where patients GP was registered: TRAFFORD NORTH PCT	463010
ukb-b-6415	/local-scratch/data/opengwas/igd/ukb-b-6415/ukb-b-6415.vcf.gz	Treatment/medication code: lactulose product	462933
ukb-b-6429	/local-scratch/data/opengwas/igd/ukb-b-6429/ukb-b-6429.vcf.gz	PCT where patients GP was registered: NORTH SHEFFIELD PCT	463010
ukb-b-6441	/local-scratch/data/opengwas/igd/ukb-b-6441/ukb-b-6441.vcf.gz	Diagnoses - secondary ICD10: R55 Syncope and collapse	463010
ukb-b-6445	/local-scratch/data/opengwas/igd/ukb-b-6445/ukb-b-6445.vcf.gz	Ever had hysterectomy (womb removed)	221697
ukb-b-6448	/local-scratch/data/opengwas/igd/ukb-b-6448/ukb-b-6448.vcf.gz	Type of sliced bread eaten: mixed	64949
ukb-b-645	/local-scratch/data/opengwas/igd/ukb-b-645/ukb-b-645.vcf.gz	6mm strong meridian (left)	83410
ukb-b-6458	/local-scratch/data/opengwas/igd/ukb-b-6458/ukb-b-6458.vcf.gz	Mouth/teeth dental problems: Mouth ulcers	461113
ukb-b-6474	/local-scratch/data/opengwas/igd/ukb-b-6474/ukb-b-6474.vcf.gz	Treatment/medication code: ezetimibe	462933
ukb-b-6500	/local-scratch/data/opengwas/igd/ukb-b-6500/ukb-b-6500.vcf.gz	Pancake intake	64949
ukb-b-6503	/local-scratch/data/opengwas/igd/ukb-b-6503/ukb-b-6503.vcf.gz	Systolic blood pressure, manual reading	39749
ukb-b-6504	/local-scratch/data/opengwas/igd/ukb-b-6504/ukb-b-6504.vcf.gz	PCT where patients GP was registered: AMBER VALLEY PCT	463010
ukb-b-6514	/local-scratch/data/opengwas/igd/ukb-b-6514/ukb-b-6514.vcf.gz	Non-cancer illness code, self-reported: hiatus hernia	462933
ukb-b-6515	/local-scratch/data/opengwas/igd/ukb-b-6515/ukb-b-6515.vcf.gz	Time since last prostate specific antigen (PSA) test	46104
ukb-b-6517	/local-scratch/data/opengwas/igd/ukb-b-6517/ukb-b-6517.vcf.gz	Diagnoses - secondary ICD10: R31 Unspecified haematuria	463010
ukb-b-6519	/local-scratch/data/opengwas/igd/ukb-b-6519/ukb-b-6519.vcf.gz	Worrier / anxious feelings	450765
ukb-b-6528	/local-scratch/data/opengwas/igd/ukb-b-6528/ukb-b-6528.vcf.gz	Diagnoses - secondary ICD10: D25.9 Leiomyoma of uterus, unspecified	463010
ukb-b-6538	/local-scratch/data/opengwas/igd/ukb-b-6538/ukb-b-6538.vcf.gz	Treatment/medication code: mirtazapine	462933
ukb-b-6539	/local-scratch/data/opengwas/igd/ukb-b-6539/ukb-b-6539.vcf.gz	Treatment/medication code: minerals - magnesium	462933
ukb-b-6540	/local-scratch/data/opengwas/igd/ukb-b-6540/ukb-b-6540.vcf.gz	PCT responsible for patient data: NEWCASTLE PCT	463010
ukb-b-6541	/local-scratch/data/opengwas/igd/ukb-b-6541/ukb-b-6541.vcf.gz	Main speciality of consultant (recoded): General surgery	461949
ukb-b-6543	/local-scratch/data/opengwas/igd/ukb-b-6543/ukb-b-6543.vcf.gz	Operative procedures - secondary OPCS: E04.1 Submucous diathermy to turbinate of nose	463010
ukb-b-6547	/local-scratch/data/opengwas/igd/ukb-b-6547/ukb-b-6547.vcf.gz	PCT where patients GP was registered: BURY PCT	463010
ukb-b-6548	/local-scratch/data/opengwas/igd/ukb-b-6548/ukb-b-6548.vcf.gz	Illnesses of mother: Parkinson's disease	422464
ukb-b-6549	/local-scratch/data/opengwas/igd/ukb-b-6549/ukb-b-6549.vcf.gz	Treatment/medication code: calcium+vitamin d 500units tablet	462933
ukb-b-6551	/local-scratch/data/opengwas/igd/ukb-b-6551/ukb-b-6551.vcf.gz	Operative procedures - main OPCS: W15.1 Osteotomy of neck of first metatarsal bone	463010
ukb-b-6562	/local-scratch/data/opengwas/igd/ukb-b-6562/ukb-b-6562.vcf.gz	Diagnoses - main ICD10: R06.0 Dyspnoea	463010
ukb-b-6569	/local-scratch/data/opengwas/igd/ukb-b-6569/ukb-b-6569.vcf.gz	PCT where patients GP was registered: HEYWOOD, MIDDLETON AND ROCHDALE PCT	463010
ukb-b-657	/local-scratch/data/opengwas/igd/ukb-b-657/ukb-b-657.vcf.gz	Operation code: dilatation and curettage/d+c	462933
ukb-b-6576	/local-scratch/data/opengwas/igd/ukb-b-6576/ukb-b-6576.vcf.gz	Diagnoses - main ICD10: J18.1 Lobar pneumonia, unspecified	463010
ukb-b-6591	/local-scratch/data/opengwas/igd/ukb-b-6591/ukb-b-6591.vcf.gz	Age first had sexual intercourse	406457
ukb-b-660	/local-scratch/data/opengwas/igd/ukb-b-660/ukb-b-660.vcf.gz	Number of self-reported cancers	462925
ukb-b-6608	/local-scratch/data/opengwas/igd/ukb-b-6608/ukb-b-6608.vcf.gz	Diagnoses - main ICD10: R10.1 Pain localised to upper abdomen	463010
ukb-b-6614	/local-scratch/data/opengwas/igd/ukb-b-6614/ukb-b-6614.vcf.gz	Treatment speciality of consultant (recoded): Thoracic medicine	444439
ukb-b-6615	/local-scratch/data/opengwas/igd/ukb-b-6615/ukb-b-6615.vcf.gz	PCT where patients GP was registered: BERKSHIRE EAST PCT	463010
ukb-b-6616	/local-scratch/data/opengwas/igd/ukb-b-6616/ukb-b-6616.vcf.gz	Diagnoses - secondary ICD10: K26.9 Unspecified as acute or chronic, without haemorrhage or perforation	463010
ukb-b-6633	/local-scratch/data/opengwas/igd/ukb-b-6633/ukb-b-6633.vcf.gz	Non-cancer illness code, self-reported: other renal/kidney problem	462933
ukb-b-6634	/local-scratch/data/opengwas/igd/ukb-b-6634/ukb-b-6634.vcf.gz	PCT where patients GP was registered: WANDSWORTH PCT	463010
ukb-b-6650	/local-scratch/data/opengwas/igd/ukb-b-6650/ukb-b-6650.vcf.gz	Treatment/medication code: adalat 5mg capsule	462933
ukb-b-6652	/local-scratch/data/opengwas/igd/ukb-b-6652/ukb-b-6652.vcf.gz	Treatment speciality of consultant (recoded): Respiratory Medicine	443925
ukb-b-6666	/local-scratch/data/opengwas/igd/ukb-b-6666/ukb-b-6666.vcf.gz	Operative procedures - main OPCS: A55.9 Unspecified diagnostic spinal puncture	463010
ukb-b-67	/local-scratch/data/opengwas/igd/ukb-b-67/ukb-b-67.vcf.gz	Carer support indicators: Yes	25191
ukb-b-6704	/local-scratch/data/opengwas/igd/ukb-b-6704/ukb-b-6704.vcf.gz	Arm fat mass (right)	454757
ukb-b-671	/local-scratch/data/opengwas/igd/ukb-b-671/ukb-b-671.vcf.gz	Interpolated Year when operation took place	364083
ukb-b-6716	/local-scratch/data/opengwas/igd/ukb-b-6716/ukb-b-6716.vcf.gz	Diagnoses - main ICD10: K29.5 Chronic gastritis, unspecified	463010
ukb-b-6720	/local-scratch/data/opengwas/igd/ukb-b-6720/ukb-b-6720.vcf.gz	Diagnoses - main ICD10: I83.9 Varicose veins of lower extremities without ulcer or inflammation	463010
ukb-b-6721	/local-scratch/data/opengwas/igd/ukb-b-6721/ukb-b-6721.vcf.gz	Diagnoses - main ICD10: K60.3 Anal fistula	463010
ukb-b-6725	/local-scratch/data/opengwas/igd/ukb-b-6725/ukb-b-6725.vcf.gz	Operative procedures - main OPCS: W58.1 Primary resurfacing arthroplasty of joint	463010
ukb-b-6727	/local-scratch/data/opengwas/igd/ukb-b-6727/ukb-b-6727.vcf.gz	Methods of discharge from hospital (recoded): Discharged on clinical advice/consent: From inpatient/daycase care	462280
ukb-b-6740	/local-scratch/data/opengwas/igd/ukb-b-6740/ukb-b-6740.vcf.gz	Current employment status: In paid employment or self-employed	461242
ukb-b-6748	/local-scratch/data/opengwas/igd/ukb-b-6748/ukb-b-6748.vcf.gz	Current employment status: None of the above	461242
ukb-b-676	/local-scratch/data/opengwas/igd/ukb-b-676/ukb-b-676.vcf.gz	Operative procedures - secondary OPCS: J43.9 Unspecified diagnostic endoscopic retrograde examination of bile duct and pancreatic duct	463010
ukb-b-6762	/local-scratch/data/opengwas/igd/ukb-b-6762/ukb-b-6762.vcf.gz	PCT where patients GP was registered: NOTTINGHAM CITY PCT	463010
ukb-b-677	/local-scratch/data/opengwas/igd/ukb-b-677/ukb-b-677.vcf.gz	Diagnoses - main ICD10: K43.9 Ventral hernia without obstruction or gangrene	463010
ukb-b-6772	/local-scratch/data/opengwas/igd/ukb-b-6772/ukb-b-6772.vcf.gz	Operation code: removal of mole/skin lesion	462933
ukb-b-6779	/local-scratch/data/opengwas/igd/ukb-b-6779/ukb-b-6779.vcf.gz	Diagnoses - main ICD10: K59.0 Constipation	463010
ukb-b-6798	/local-scratch/data/opengwas/igd/ukb-b-6798/ukb-b-6798.vcf.gz	Operative procedures - main OPCS: A52.1 Therapeutic lumbar epidural injection	463010
ukb-b-6806	/local-scratch/data/opengwas/igd/ukb-b-6806/ukb-b-6806.vcf.gz	Destinations on discharge from hospital (recoded): Transfer within NHS provider: Surgical specialty	460756
ukb-b-6811	/local-scratch/data/opengwas/igd/ukb-b-6811/ukb-b-6811.vcf.gz	Time spent outdoors in winter	364465
ukb-b-6824	/local-scratch/data/opengwas/igd/ukb-b-6824/ukb-b-6824.vcf.gz	Diagnoses - secondary ICD10: K62.5 Haemorrhage of anus and rectum	463010
ukb-b-6826	/local-scratch/data/opengwas/igd/ukb-b-6826/ukb-b-6826.vcf.gz	Diagnoses - secondary ICD10: Z13.8 Special screening examination for other specified diseases and disorders	463010
ukb-b-6834	/local-scratch/data/opengwas/igd/ukb-b-6834/ukb-b-6834.vcf.gz	Treatment/medication code: gabapentin	462933
ukb-b-6848	/local-scratch/data/opengwas/igd/ukb-b-6848/ukb-b-6848.vcf.gz	Ever depressed for a whole week	149899
ukb-b-6849	/local-scratch/data/opengwas/igd/ukb-b-6849/ukb-b-6849.vcf.gz	PCT where patients GP was registered: DARLINGTON PCT	463010
ukb-b-6852	/local-scratch/data/opengwas/igd/ukb-b-6852/ukb-b-6852.vcf.gz	3mm strong meridian (right)	96007
ukb-b-686	/local-scratch/data/opengwas/igd/ukb-b-686/ukb-b-686.vcf.gz	Diagnoses - main ICD10: K35.9 Acute appendicitis, unspecified	463010
ukb-b-6863	/local-scratch/data/opengwas/igd/ukb-b-6863/ukb-b-6863.vcf.gz	Operation code: caesarean section / caesarian section	462933
ukb-b-6873	/local-scratch/data/opengwas/igd/ukb-b-6873/ukb-b-6873.vcf.gz	PCT responsible for patient data: WESTERN CHESHIRE PCT	463010
ukb-b-6885	/local-scratch/data/opengwas/igd/ukb-b-6885/ukb-b-6885.vcf.gz	Types of spread used on bread/crackers: Spreadable butter on bread/crackers	64949
ukb-b-6888	/local-scratch/data/opengwas/igd/ukb-b-6888/ukb-b-6888.vcf.gz	Vitamin E	64979
ukb-b-6891	/local-scratch/data/opengwas/igd/ukb-b-6891/ukb-b-6891.vcf.gz	Number of triplets attempted (left)	150110
ukb-b-69	/local-scratch/data/opengwas/igd/ukb-b-69/ukb-b-69.vcf.gz	Non-cancer illness code, self-reported: chronic sinusitis	462933
ukb-b-6906	/local-scratch/data/opengwas/igd/ukb-b-6906/ukb-b-6906.vcf.gz	Non-cancer illness code, self-reported: mania/bipolar disorder/manic depression	462933
ukb-b-6911	/local-scratch/data/opengwas/igd/ukb-b-6911/ukb-b-6911.vcf.gz	Treatment/medication code: diclofenac	462933
ukb-b-6951	/local-scratch/data/opengwas/igd/ukb-b-6951/ukb-b-6951.vcf.gz	Treatment speciality of consultant (recoded): Cardiothoracic surgery	444235
ukb-b-698	/local-scratch/data/opengwas/igd/ukb-b-698/ukb-b-698.vcf.gz	How are people in household related to participant: Husband, wife or partner	459600
ukb-b-6987	/local-scratch/data/opengwas/igd/ukb-b-6987/ukb-b-6987.vcf.gz	PCT where patients GP was registered: SOUTH STOKE PCT	463010
ukb-b-6989	/local-scratch/data/opengwas/igd/ukb-b-6989/ukb-b-6989.vcf.gz	Type of baguette eaten: white	64949
ukb-b-6991	/local-scratch/data/opengwas/igd/ukb-b-6991/ukb-b-6991.vcf.gz	Seen doctor (GP) for nerves, anxiety, tension or depression	459560
ukb-b-6992	/local-scratch/data/opengwas/igd/ukb-b-6992/ukb-b-6992.vcf.gz	Type of meals eaten: Restaurant meals	64949
ukb-b-6994	/local-scratch/data/opengwas/igd/ukb-b-6994/ukb-b-6994.vcf.gz	Type of cancer: ICD10: C44.7 Skin of lower limb, including hip	463010
ukb-b-6998	/local-scratch/data/opengwas/igd/ukb-b-6998/ukb-b-6998.vcf.gz	Diagnoses - secondary ICD10: M15.9 Polyarthrosis, unspecified	463010
ukb-b-7007	/local-scratch/data/opengwas/igd/ukb-b-7007/ukb-b-7007.vcf.gz	Other eye problems	461565
ukb-b-7012	/local-scratch/data/opengwas/igd/ukb-b-7012/ukb-b-7012.vcf.gz	Operative procedures - secondary OPCS: Z67.6 Lumbosacral joint	463010
ukb-b-703	/local-scratch/data/opengwas/igd/ukb-b-703/ukb-b-703.vcf.gz	Duration walking for pleasure	328153
ukb-b-7030	/local-scratch/data/opengwas/igd/ukb-b-7030/ukb-b-7030.vcf.gz	Number of crackers/crispbreads with butter/margarine	64949
ukb-b-7043	/local-scratch/data/opengwas/igd/ukb-b-7043/ukb-b-7043.vcf.gz	Mineral and other dietary supplements: Calcium	461384
ukb-b-7047	/local-scratch/data/opengwas/igd/ukb-b-7047/ukb-b-7047.vcf.gz	Operative procedures - main OPCS: M45.9 Unspecified diagnostic endoscopic examination of bladder	463010
ukb-b-707	/local-scratch/data/opengwas/igd/ukb-b-707/ukb-b-707.vcf.gz	Diagnoses - secondary ICD10: K58.9 Irritable bowel syndrome without diarrhoea	463010
ukb-b-7073	/local-scratch/data/opengwas/igd/ukb-b-7073/ukb-b-7073.vcf.gz	Diagnoses - main ICD10: R13 Dysphagia	463010
ukb-b-7085	/local-scratch/data/opengwas/igd/ukb-b-7085/ukb-b-7085.vcf.gz	Thickness of butter/margarine spread on sliced bread: medium	64949
ukb-b-7110	/local-scratch/data/opengwas/igd/ukb-b-7110/ukb-b-7110.vcf.gz	Vitamin and/or mineral supplement use: Multivitamin with multimineral	64949
ukb-b-7118	/local-scratch/data/opengwas/igd/ukb-b-7118/ukb-b-7118.vcf.gz	Diagnoses - main ICD10: M23.23 Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus)	463010
ukb-b-712	/local-scratch/data/opengwas/igd/ukb-b-712/ukb-b-712.vcf.gz	Diagnoses - secondary ICD10: Z51.2 Other chemotherapy	463010
ukb-b-7128	/local-scratch/data/opengwas/igd/ukb-b-7128/ukb-b-7128.vcf.gz	Ever had cervical smear test	250465
ukb-b-713	/local-scratch/data/opengwas/igd/ukb-b-713/ukb-b-713.vcf.gz	Operative procedures - secondary OPCS: Q22.1 Bilateral salpingoophorectomy	463010
ukb-b-7135	/local-scratch/data/opengwas/igd/ukb-b-7135/ukb-b-7135.vcf.gz	Treatment speciality of consultant (recoded): General surgery	449925
ukb-b-7137	/local-scratch/data/opengwas/igd/ukb-b-7137/ukb-b-7137.vcf.gz	Medication for pain relief, constipation, heartburn: Aspirin	457547
ukb-b-7138	/local-scratch/data/opengwas/igd/ukb-b-7138/ukb-b-7138.vcf.gz	Age stopped smoking	114431
ukb-b-7150	/local-scratch/data/opengwas/igd/ukb-b-7150/ukb-b-7150.vcf.gz	Non-cancer illness code, self-reported: urinary tract infection/kidney infection	462933
ukb-b-7166	/local-scratch/data/opengwas/igd/ukb-b-7166/ukb-b-7166.vcf.gz	Diagnoses - main ICD10: K57.9 Diverticular disease of intestine, part unspecified, without perforation or abscess	463010
ukb-b-7178	/local-scratch/data/opengwas/igd/ukb-b-7178/ukb-b-7178.vcf.gz	Doctor diagnosed hayfever or allergic rhinitis	112583
ukb-b-7189	/local-scratch/data/opengwas/igd/ukb-b-7189/ukb-b-7189.vcf.gz	Treatment speciality of consultant (recoded): Neurosurgery	444354
ukb-b-7196	/local-scratch/data/opengwas/igd/ukb-b-7196/ukb-b-7196.vcf.gz	Delivery methods: Elective caesarean section	10487
ukb-b-7205	/local-scratch/data/opengwas/igd/ukb-b-7205/ukb-b-7205.vcf.gz	Operative procedures - main OPCS: M14.1 Extracorporeal shock wave lithotripsy of calculus of kidney	463010
ukb-b-7211	/local-scratch/data/opengwas/igd/ukb-b-7211/ukb-b-7211.vcf.gz	Diagnoses - main ICD10: J33.9 Nasal polyp, unspecified	463010
ukb-b-7212	/local-scratch/data/opengwas/igd/ukb-b-7212/ukb-b-7212.vcf.gz	Leg fat mass (left)	454823
ukb-b-7217	/local-scratch/data/opengwas/igd/ukb-b-7217/ukb-b-7217.vcf.gz	3mm asymmetry index (right)	94258
ukb-b-7236	/local-scratch/data/opengwas/igd/ukb-b-7236/ukb-b-7236.vcf.gz	Operative procedures - secondary OPCS: K40.2 Saphenous vein graft replacement of two coronary arteries	463010
ukb-b-7237	/local-scratch/data/opengwas/igd/ukb-b-7237/ukb-b-7237.vcf.gz	Operative procedures - secondary OPCS: Q12.4 Removal of intrauterine contraceptive device NEC	463010
ukb-b-7244	/local-scratch/data/opengwas/igd/ukb-b-7244/ukb-b-7244.vcf.gz	Carbohydrate	64979
ukb-b-7278	/local-scratch/data/opengwas/igd/ukb-b-7278/ukb-b-7278.vcf.gz	Operative procedures - main OPCS: T20.2 Primary repair of inguinal hernia using insert of prosthetic material	463010
ukb-b-7280	/local-scratch/data/opengwas/igd/ukb-b-7280/ukb-b-7280.vcf.gz	Non-cancer illness code, self-reported: emphysema/chronic bronchitis	462933
ukb-b-7284	/local-scratch/data/opengwas/igd/ukb-b-7284/ukb-b-7284.vcf.gz	Operative procedures - main OPCS: H51.1 Haemorrhoidectomy	463010
ukb-b-7288	/local-scratch/data/opengwas/igd/ukb-b-7288/ukb-b-7288.vcf.gz	3mm asymmetry angle (left)	94008
ukb-b-7289	/local-scratch/data/opengwas/igd/ukb-b-7289/ukb-b-7289.vcf.gz	Pain type(s) experienced in last month: Hip pain	461857
ukb-b-7294	/local-scratch/data/opengwas/igd/ukb-b-7294/ukb-b-7294.vcf.gz	Operative procedures - secondary OPCS: Y52.8 Other specified approach to organ through other opening	463010
ukb-b-7299	/local-scratch/data/opengwas/igd/ukb-b-7299/ukb-b-7299.vcf.gz	Diagnoses - secondary ICD10: Z85.5 Personal history of malignant neoplasm of urinary tract	463010
ukb-b-73	/local-scratch/data/opengwas/igd/ukb-b-73/ukb-b-73.vcf.gz	Main speciality of consultant (recoded): Clinical haematology	461112
ukb-b-730	/local-scratch/data/opengwas/igd/ukb-b-730/ukb-b-730.vcf.gz	Fresh tomato intake	64949
ukb-b-732	/local-scratch/data/opengwas/igd/ukb-b-732/ukb-b-732.vcf.gz	Operative procedures - secondary OPCS: Z28.7 Colon NEC	463010
ukb-b-7323	/local-scratch/data/opengwas/igd/ukb-b-7323/ukb-b-7323.vcf.gz	Energy	64979
ukb-b-7330	/local-scratch/data/opengwas/igd/ukb-b-7330/ukb-b-7330.vcf.gz	Diagnoses - main ICD10: K31.7 Polyp of stomach and duodenum	463010
ukb-b-7337	/local-scratch/data/opengwas/igd/ukb-b-7337/ukb-b-7337.vcf.gz	Types of physical activity in last 4 weeks: Walking for pleasure (not as a means of transport)	460376
ukb-b-7350	/local-scratch/data/opengwas/igd/ukb-b-7350/ukb-b-7350.vcf.gz	Medication for cholesterol, blood pressure or diabetes: Insulin	209638
ukb-b-7352	/local-scratch/data/opengwas/igd/ukb-b-7352/ukb-b-7352.vcf.gz	Diagnoses - secondary ICD10: Z92.1 Personal history of long-term (current) use of anticoagulants	463010
ukb-b-7356	/local-scratch/data/opengwas/igd/ukb-b-7356/ukb-b-7356.vcf.gz	Illness, injury, bereavement, stress in last 2 years: Death of a spouse or partner	459742
ukb-b-7372	/local-scratch/data/opengwas/igd/ukb-b-7372/ukb-b-7372.vcf.gz	Magnesium	64979
ukb-b-7375	/local-scratch/data/opengwas/igd/ukb-b-7375/ukb-b-7375.vcf.gz	Main speciality of consultant (recoded): Infectious diseases	461107
ukb-b-7376	/local-scratch/data/opengwas/igd/ukb-b-7376/ukb-b-7376.vcf.gz	Impedance of leg (right)	454863
ukb-b-7385	/local-scratch/data/opengwas/igd/ukb-b-7385/ukb-b-7385.vcf.gz	Treatment/medication code: codeine	462933
ukb-b-7408	/local-scratch/data/opengwas/igd/ukb-b-7408/ukb-b-7408.vcf.gz	Average total household income before tax	397751
ukb-b-7414	/local-scratch/data/opengwas/igd/ukb-b-7414/ukb-b-7414.vcf.gz	PCT where patients GP was registered: BRADFORD SOUTH AND WEST PCT	463010
ukb-b-7418	/local-scratch/data/opengwas/igd/ukb-b-7418/ukb-b-7418.vcf.gz	Diagnoses - main ICD10: Z30.2 Sterilisation	463010
ukb-b-7420	/local-scratch/data/opengwas/igd/ukb-b-7420/ukb-b-7420.vcf.gz	Courgette intake	64949
ukb-b-7421	/local-scratch/data/opengwas/igd/ukb-b-7421/ukb-b-7421.vcf.gz	Diagnoses - secondary ICD10: K51.9 Ulcerative colitis, unspecified	463010
ukb-b-7422	/local-scratch/data/opengwas/igd/ukb-b-7422/ukb-b-7422.vcf.gz	Use of sun/uv protection	459416
ukb-b-7425	/local-scratch/data/opengwas/igd/ukb-b-7425/ukb-b-7425.vcf.gz	Diagnoses - main ICD10: Z03.8 Observation for other suspected diseases and conditions	463010
